trip_id,arrival_time,stop_id,sequence_id,departure_time
KH_44,2023-03-21 22:56:00,K_18,17,2023-03-21 22:56:00
KH_44,2023-03-21 23:03:00,K_19,18,2023-03-21 23:03:00
KH_45,2023-03-21 22:00:00,K_1,0,2023-03-21 22:00:00
KH_45,2023-03-21 22:03:00,K_2,1,2023-03-21 22:03:00
KH_45,2023-03-21 22:06:00,K_3,2,2023-03-21 22:06:00
KH_45,2023-03-21 22:10:00,K_4,3,2023-03-21 22:10:00
KH_45,2023-03-21 22:18:00,K_5,4,2023-03-21 22:18:00
KH_45,2023-03-21 22:21:00,K_6,5,2023-03-21 22:21:00
KH_45,2023-03-21 22:27:00,K_7,6,2023-03-21 22:27:00
KH_45,2023-03-21 22:31:00,K_8,7,2023-03-21 22:31:00
KH_45,2023-03-21 22:40:00,K_9,8,2023-03-21 22:40:00
KH_45,2023-03-21 22:44:00,K_10,9,2023-03-21 22:44:00
KH_45,2023-03-21 22:48:00,K_11,10,2023-03-21 22:48:00
KH_45,2023-03-21 22:52:00,K_12,11,2023-03-21 22:52:00
KH_45,2023-03-21 22:55:00,K_13,12,2023-03-21 22:55:00
KH_45,2023-03-21 23:02:00,K_14,13,2023-03-21 23:02:00
KH_45,2023-03-21 23:06:00,K_15,14,2023-03-21 23:06:00
KH_45,2023-03-21 23:09:00,K_16,15,2023-03-21 23:09:00
KH_45,2023-03-21 23:17:00,K_17,16,2023-03-21 23:17:00
KH_45,2023-03-21 23:26:00,K_18,17,2023-03-21 23:26:00
KH_45,2023-03-21 23:33:00,K_19,18,2023-03-21 23:33:00
KH_46,2023-03-21 22:30:00,K_1,0,2023-03-21 22:30:00
KH_46,2023-03-21 22:33:00,K_2,1,2023-03-21 22:33:00
KH_46,2023-03-21 22:36:00,K_3,2,2023-03-21 22:36:00
KH_46,2023-03-21 22:40:00,K_4,3,2023-03-21 22:40:00
KH_46,2023-03-21 22:48:00,K_5,4,2023-03-21 22:48:00
KH_46,2023-03-21 22:51:00,K_6,5,2023-03-21 22:51:00
KH_46,2023-03-21 22:57:00,K_7,6,2023-03-21 22:57:00
KH_46,2023-03-21 23:01:00,K_8,7,2023-03-21 23:01:00
KH_46,2023-03-21 23:10:00,K_9,8,2023-03-21 23:10:00
KH_46,2023-03-21 23:14:00,K_10,9,2023-03-21 23:14:00
KH_46,2023-03-21 23:18:00,K_11,10,2023-03-21 23:18:00
KH_46,2023-03-21 23:22:00,K_12,11,2023-03-21 23:22:00
KH_46,2023-03-21 23:25:00,K_13,12,2023-03-21 23:25:00
KH_46,2023-03-21 23:32:00,K_14,13,2023-03-21 23:32:00
KH_46,2023-03-21 23:36:00,K_15,14,2023-03-21 23:36:00
KH_46,2023-03-21 23:39:00,K_16,15,2023-03-21 23:39:00
KH_46,2023-03-21 23:47:00,K_17,16,2023-03-21 23:47:00
KH_46,2023-03-21 23:56:00,K_18,17,2023-03-21 23:56:00
KH_46,2023-03-22 00:03:00,K_19,18,2023-03-22 00:03:00
KH_47,2023-03-21 23:00:00,K_1,0,2023-03-21 23:00:00
KH_47,2023-03-21 23:03:00,K_2,1,2023-03-21 23:03:00
KH_47,2023-03-21 23:06:00,K_3,2,2023-03-21 23:06:00
KH_47,2023-03-21 23:10:00,K_4,3,2023-03-21 23:10:00
KH_47,2023-03-21 23:18:00,K_5,4,2023-03-21 23:18:00
KH_47,2023-03-21 23:21:00,K_6,5,2023-03-21 23:21:00
KH_47,2023-03-21 23:27:00,K_7,6,2023-03-21 23:27:00
KH_47,2023-03-21 23:31:00,K_8,7,2023-03-21 23:31:00
KH_47,2023-03-21 23:40:00,K_9,8,2023-03-21 23:40:00
KH_47,2023-03-21 23:44:00,K_10,9,2023-03-21 23:44:00
KH_47,2023-03-21 23:48:00,K_11,10,2023-03-21 23:48:00
KH_47,2023-03-21 23:52:00,K_12,11,2023-03-21 23:52:00
KH_47,2023-03-21 23:55:00,K_13,12,2023-03-21 23:55:00
KH_47,2023-03-22 00:02:00,K_14,13,2023-03-22 00:02:00
KH_47,2023-03-22 00:06:00,K_15,14,2023-03-22 00:06:00
KH_47,2023-03-22 00:09:00,K_16,15,2023-03-22 00:09:00
KH_47,2023-03-22 00:17:00,K_17,16,2023-03-22 00:17:00
KH_47,2023-03-22 00:26:00,K_18,17,2023-03-22 00:26:00
KH_47,2023-03-22 00:33:00,K_19,18,2023-03-22 00:33:00
KR_1,2023-03-21 05:00:00,K_19,0,2023-03-21 05:00:00
KR_1,2023-03-21 05:07:00,K_18,1,2023-03-21 05:07:00
KR_1,2023-03-21 05:16:00,K_17,2,2023-03-21 05:16:00
KR_1,2023-03-21 05:24:00,K_16,3,2023-03-21 05:24:00
KR_1,2023-03-21 05:27:00,K_15,4,2023-03-21 05:27:00
KR_1,2023-03-21 05:31:00,K_14,5,2023-03-21 05:31:00
KR_1,2023-03-21 05:38:00,K_13,6,2023-03-21 05:38:00
KR_1,2023-03-21 05:41:00,K_12,7,2023-03-21 05:41:00
KR_1,2023-03-21 05:45:00,K_11,8,2023-03-21 05:45:00
KR_1,2023-03-21 05:49:00,K_10,9,2023-03-21 05:49:00
KR_1,2023-03-21 05:53:00,K_9,10,2023-03-21 05:53:00
KR_1,2023-03-21 06:02:00,K_8,11,2023-03-21 06:02:00
KR_1,2023-03-21 06:06:00,K_7,12,2023-03-21 06:06:00
KR_1,2023-03-21 06:12:00,K_6,13,2023-03-21 06:12:00
KR_1,2023-03-21 06:15:00,K_5,14,2023-03-21 06:15:00
KR_1,2023-03-21 06:23:00,K_4,15,2023-03-21 06:23:00
KR_1,2023-03-21 06:27:00,K_3,16,2023-03-21 06:27:00
KR_1,2023-03-21 06:30:00,K_2,17,2023-03-21 06:30:00
KR_1,2023-03-21 06:33:00,K_1,18,2023-03-21 06:33:00
KR_2,2023-03-21 06:00:00,K_19,0,2023-03-21 06:00:00
KR_2,2023-03-21 06:07:00,K_18,1,2023-03-21 06:07:00
KR_2,2023-03-21 06:16:00,K_17,2,2023-03-21 06:16:00
KR_2,2023-03-21 06:24:00,K_16,3,2023-03-21 06:24:00
KR_2,2023-03-21 06:27:00,K_15,4,2023-03-21 06:27:00
KR_2,2023-03-21 06:31:00,K_14,5,2023-03-21 06:31:00
KR_2,2023-03-21 06:38:00,K_13,6,2023-03-21 06:38:00
KR_2,2023-03-21 06:41:00,K_12,7,2023-03-21 06:41:00
KR_2,2023-03-21 06:45:00,K_11,8,2023-03-21 06:45:00
KR_2,2023-03-21 06:49:00,K_10,9,2023-03-21 06:49:00
KR_2,2023-03-21 06:53:00,K_9,10,2023-03-21 06:53:00
KR_2,2023-03-21 07:02:00,K_8,11,2023-03-21 07:02:00
KR_2,2023-03-21 07:06:00,K_7,12,2023-03-21 07:06:00
KR_2,2023-03-21 07:12:00,K_6,13,2023-03-21 07:12:00
KR_2,2023-03-21 07:15:00,K_5,14,2023-03-21 07:15:00
KR_2,2023-03-21 07:23:00,K_4,15,2023-03-21 07:23:00
KR_2,2023-03-21 07:27:00,K_3,16,2023-03-21 07:27:00
KR_2,2023-03-21 07:30:00,K_2,17,2023-03-21 07:30:00
KR_2,2023-03-21 07:33:00,K_1,18,2023-03-21 07:33:00
KR_3,2023-03-21 06:30:00,K_19,0,2023-03-21 06:30:00
KR_3,2023-03-21 06:37:00,K_18,1,2023-03-21 06:37:00
KR_3,2023-03-21 06:46:00,K_17,2,2023-03-21 06:46:00
KR_3,2023-03-21 06:54:00,K_16,3,2023-03-21 06:54:00
KR_3,2023-03-21 06:57:00,K_15,4,2023-03-21 06:57:00
KR_3,2023-03-21 07:01:00,K_14,5,2023-03-21 07:01:00
KR_3,2023-03-21 07:08:00,K_13,6,2023-03-21 07:08:00
KR_3,2023-03-21 07:11:00,K_12,7,2023-03-21 07:11:00
KR_3,2023-03-21 07:15:00,K_11,8,2023-03-21 07:15:00
KR_3,2023-03-21 07:19:00,K_10,9,2023-03-21 07:19:00
KR_3,2023-03-21 07:23:00,K_9,10,2023-03-21 07:23:00
KR_3,2023-03-21 07:32:00,K_8,11,2023-03-21 07:32:00
KR_3,2023-03-21 07:36:00,K_7,12,2023-03-21 07:36:00
KR_3,2023-03-21 07:42:00,K_6,13,2023-03-21 07:42:00
KR_3,2023-03-21 07:45:00,K_5,14,2023-03-21 07:45:00
KR_3,2023-03-21 07:53:00,K_4,15,2023-03-21 07:53:00
KR_3,2023-03-21 07:57:00,K_3,16,2023-03-21 07:57:00
KR_3,2023-03-21 08:00:00,K_2,17,2023-03-21 08:00:00
KR_3,2023-03-21 08:03:00,K_1,18,2023-03-21 08:03:00
KR_4,2023-03-21 07:00:00,K_19,0,2023-03-21 07:00:00
KR_4,2023-03-21 07:07:00,K_18,1,2023-03-21 07:07:00
KR_4,2023-03-21 07:16:00,K_17,2,2023-03-21 07:16:00
KR_4,2023-03-21 07:24:00,K_16,3,2023-03-21 07:24:00
KR_4,2023-03-21 07:27:00,K_15,4,2023-03-21 07:27:00
KR_4,2023-03-21 07:31:00,K_14,5,2023-03-21 07:31:00
KR_4,2023-03-21 07:38:00,K_13,6,2023-03-21 07:38:00
KR_4,2023-03-21 07:41:00,K_12,7,2023-03-21 07:41:00
KR_4,2023-03-21 07:45:00,K_11,8,2023-03-21 07:45:00
KR_4,2023-03-21 07:49:00,K_10,9,2023-03-21 07:49:00
KR_4,2023-03-21 07:53:00,K_9,10,2023-03-21 07:53:00
KR_4,2023-03-21 08:02:00,K_8,11,2023-03-21 08:02:00
KR_4,2023-03-21 08:06:00,K_7,12,2023-03-21 08:06:00
KR_4,2023-03-21 08:12:00,K_6,13,2023-03-21 08:12:00
KR_4,2023-03-21 08:15:00,K_5,14,2023-03-21 08:15:00
KR_4,2023-03-21 08:23:00,K_4,15,2023-03-21 08:23:00
KR_4,2023-03-21 08:27:00,K_3,16,2023-03-21 08:27:00
KR_4,2023-03-21 08:30:00,K_2,17,2023-03-21 08:30:00
KR_4,2023-03-21 08:33:00,K_1,18,2023-03-21 08:33:00
KR_5,2023-03-21 07:20:00,K_19,0,2023-03-21 07:20:00
KR_5,2023-03-21 07:27:00,K_18,1,2023-03-21 07:27:00
KR_5,2023-03-21 07:36:00,K_17,2,2023-03-21 07:36:00
KR_5,2023-03-21 07:44:00,K_16,3,2023-03-21 07:44:00
KR_5,2023-03-21 07:47:00,K_15,4,2023-03-21 07:47:00
KR_5,2023-03-21 07:51:00,K_14,5,2023-03-21 07:51:00
KR_5,2023-03-21 07:58:00,K_13,6,2023-03-21 07:58:00
KR_5,2023-03-21 08:01:00,K_12,7,2023-03-21 08:01:00
KR_5,2023-03-21 08:05:00,K_11,8,2023-03-21 08:05:00
KR_5,2023-03-21 08:09:00,K_10,9,2023-03-21 08:09:00
KR_5,2023-03-21 08:13:00,K_9,10,2023-03-21 08:13:00
KR_5,2023-03-21 08:22:00,K_8,11,2023-03-21 08:22:00
KR_5,2023-03-21 08:26:00,K_7,12,2023-03-21 08:26:00
KR_5,2023-03-21 08:32:00,K_6,13,2023-03-21 08:32:00
KR_5,2023-03-21 08:35:00,K_5,14,2023-03-21 08:35:00
KR_5,2023-03-21 08:43:00,K_4,15,2023-03-21 08:43:00
KR_5,2023-03-21 08:47:00,K_3,16,2023-03-21 08:47:00
KR_5,2023-03-21 08:50:00,K_2,17,2023-03-21 08:50:00
KR_5,2023-03-21 08:53:00,K_1,18,2023-03-21 08:53:00
KR_6,2023-03-21 07:40:00,K_19,0,2023-03-21 07:40:00
KR_6,2023-03-21 07:47:00,K_18,1,2023-03-21 07:47:00
KR_6,2023-03-21 07:56:00,K_17,2,2023-03-21 07:56:00
KR_6,2023-03-21 08:04:00,K_16,3,2023-03-21 08:04:00
KR_6,2023-03-21 08:07:00,K_15,4,2023-03-21 08:07:00
KR_6,2023-03-21 08:11:00,K_14,5,2023-03-21 08:11:00
KR_6,2023-03-21 08:18:00,K_13,6,2023-03-21 08:18:00
KR_6,2023-03-21 08:21:00,K_12,7,2023-03-21 08:21:00
KR_6,2023-03-21 08:25:00,K_11,8,2023-03-21 08:25:00
KR_6,2023-03-21 08:29:00,K_10,9,2023-03-21 08:29:00
KR_6,2023-03-21 08:33:00,K_9,10,2023-03-21 08:33:00
KR_6,2023-03-21 08:42:00,K_8,11,2023-03-21 08:42:00
KR_6,2023-03-21 08:46:00,K_7,12,2023-03-21 08:46:00
KR_6,2023-03-21 08:52:00,K_6,13,2023-03-21 08:52:00
KR_6,2023-03-21 08:55:00,K_5,14,2023-03-21 08:55:00
KR_6,2023-03-21 09:03:00,K_4,15,2023-03-21 09:03:00
KR_6,2023-03-21 09:07:00,K_3,16,2023-03-21 09:07:00
KR_6,2023-03-21 09:10:00,K_2,17,2023-03-21 09:10:00
KR_6,2023-03-21 09:13:00,K_1,18,2023-03-21 09:13:00
KR_7,2023-03-21 08:00:00,K_19,0,2023-03-21 08:00:00
KR_7,2023-03-21 08:07:00,K_18,1,2023-03-21 08:07:00
KR_7,2023-03-21 08:16:00,K_17,2,2023-03-21 08:16:00
KR_7,2023-03-21 08:24:00,K_16,3,2023-03-21 08:24:00
KR_7,2023-03-21 08:27:00,K_15,4,2023-03-21 08:27:00
KR_7,2023-03-21 08:31:00,K_14,5,2023-03-21 08:31:00
KR_7,2023-03-21 08:38:00,K_13,6,2023-03-21 08:38:00
KR_7,2023-03-21 08:41:00,K_12,7,2023-03-21 08:41:00
KR_7,2023-03-21 08:45:00,K_11,8,2023-03-21 08:45:00
KR_7,2023-03-21 08:49:00,K_10,9,2023-03-21 08:49:00
KR_7,2023-03-21 08:53:00,K_9,10,2023-03-21 08:53:00
KR_7,2023-03-21 09:02:00,K_8,11,2023-03-21 09:02:00
KR_7,2023-03-21 09:06:00,K_7,12,2023-03-21 09:06:00
KR_7,2023-03-21 09:12:00,K_6,13,2023-03-21 09:12:00
KR_7,2023-03-21 09:15:00,K_5,14,2023-03-21 09:15:00
KR_7,2023-03-21 09:23:00,K_4,15,2023-03-21 09:23:00
KR_7,2023-03-21 09:27:00,K_3,16,2023-03-21 09:27:00
KR_7,2023-03-21 09:30:00,K_2,17,2023-03-21 09:30:00
KR_7,2023-03-21 09:33:00,K_1,18,2023-03-21 09:33:00
KR_8,2023-03-21 08:15:00,K_19,0,2023-03-21 08:15:00
KR_8,2023-03-21 08:22:00,K_18,1,2023-03-21 08:22:00
KR_8,2023-03-21 08:31:00,K_17,2,2023-03-21 08:31:00
KR_8,2023-03-21 08:39:00,K_16,3,2023-03-21 08:39:00
KR_8,2023-03-21 08:42:00,K_15,4,2023-03-21 08:42:00
KR_8,2023-03-21 08:46:00,K_14,5,2023-03-21 08:46:00
KR_8,2023-03-21 08:53:00,K_13,6,2023-03-21 08:53:00
KR_8,2023-03-21 08:56:00,K_12,7,2023-03-21 08:56:00
KR_8,2023-03-21 09:00:00,K_11,8,2023-03-21 09:00:00
KR_8,2023-03-21 09:04:00,K_10,9,2023-03-21 09:04:00
KR_8,2023-03-21 09:08:00,K_9,10,2023-03-21 09:08:00
KR_8,2023-03-21 09:17:00,K_8,11,2023-03-21 09:17:00
KR_8,2023-03-21 09:21:00,K_7,12,2023-03-21 09:21:00
KR_8,2023-03-21 09:27:00,K_6,13,2023-03-21 09:27:00
KR_8,2023-03-21 09:30:00,K_5,14,2023-03-21 09:30:00
KR_8,2023-03-21 09:38:00,K_4,15,2023-03-21 09:38:00
KR_8,2023-03-21 09:42:00,K_3,16,2023-03-21 09:42:00
KR_8,2023-03-21 09:45:00,K_2,17,2023-03-21 09:45:00
KR_8,2023-03-21 09:48:00,K_1,18,2023-03-21 09:48:00
KR_9,2023-03-21 08:30:00,K_19,0,2023-03-21 08:30:00
KR_9,2023-03-21 08:37:00,K_18,1,2023-03-21 08:37:00
KR_9,2023-03-21 08:46:00,K_17,2,2023-03-21 08:46:00
KR_9,2023-03-21 08:54:00,K_16,3,2023-03-21 08:54:00
KR_9,2023-03-21 08:57:00,K_15,4,2023-03-21 08:57:00
KR_9,2023-03-21 09:01:00,K_14,5,2023-03-21 09:01:00
KR_9,2023-03-21 09:08:00,K_13,6,2023-03-21 09:08:00
KR_9,2023-03-21 09:11:00,K_12,7,2023-03-21 09:11:00
KR_9,2023-03-21 09:15:00,K_11,8,2023-03-21 09:15:00
KR_9,2023-03-21 09:19:00,K_10,9,2023-03-21 09:19:00
KR_9,2023-03-21 09:23:00,K_9,10,2023-03-21 09:23:00
KR_9,2023-03-21 09:32:00,K_8,11,2023-03-21 09:32:00
KR_9,2023-03-21 09:36:00,K_7,12,2023-03-21 09:36:00
KR_9,2023-03-21 09:42:00,K_6,13,2023-03-21 09:42:00
KR_9,2023-03-21 09:45:00,K_5,14,2023-03-21 09:45:00
KR_9,2023-03-21 09:53:00,K_4,15,2023-03-21 09:53:00
KR_9,2023-03-21 09:57:00,K_3,16,2023-03-21 09:57:00
KR_9,2023-03-21 10:00:00,K_2,17,2023-03-21 10:00:00
KR_9,2023-03-21 10:03:00,K_1,18,2023-03-21 10:03:00
KR_10,2023-03-21 08:45:00,K_19,0,2023-03-21 08:45:00
KR_10,2023-03-21 08:52:00,K_18,1,2023-03-21 08:52:00
KR_10,2023-03-21 09:01:00,K_17,2,2023-03-21 09:01:00
KR_10,2023-03-21 09:09:00,K_16,3,2023-03-21 09:09:00
KR_10,2023-03-21 09:12:00,K_15,4,2023-03-21 09:12:00
KR_10,2023-03-21 09:16:00,K_14,5,2023-03-21 09:16:00
KR_10,2023-03-21 09:23:00,K_13,6,2023-03-21 09:23:00
KR_10,2023-03-21 09:26:00,K_12,7,2023-03-21 09:26:00
KR_10,2023-03-21 09:30:00,K_11,8,2023-03-21 09:30:00
KR_10,2023-03-21 09:34:00,K_10,9,2023-03-21 09:34:00
KR_10,2023-03-21 09:38:00,K_9,10,2023-03-21 09:38:00
KR_10,2023-03-21 09:47:00,K_8,11,2023-03-21 09:47:00
KR_10,2023-03-21 09:51:00,K_7,12,2023-03-21 09:51:00
KR_10,2023-03-21 09:57:00,K_6,13,2023-03-21 09:57:00
KR_10,2023-03-21 10:00:00,K_5,14,2023-03-21 10:00:00
KR_10,2023-03-21 10:08:00,K_4,15,2023-03-21 10:08:00
KR_10,2023-03-21 10:12:00,K_3,16,2023-03-21 10:12:00
KR_10,2023-03-21 10:15:00,K_2,17,2023-03-21 10:15:00
KR_10,2023-03-21 10:18:00,K_1,18,2023-03-21 10:18:00
KR_11,2023-03-21 09:00:00,K_19,0,2023-03-21 09:00:00
KR_11,2023-03-21 09:07:00,K_18,1,2023-03-21 09:07:00
KR_11,2023-03-21 09:16:00,K_17,2,2023-03-21 09:16:00
KR_11,2023-03-21 09:24:00,K_16,3,2023-03-21 09:24:00
KR_11,2023-03-21 09:27:00,K_15,4,2023-03-21 09:27:00
KR_11,2023-03-21 09:31:00,K_14,5,2023-03-21 09:31:00
KR_11,2023-03-21 09:38:00,K_13,6,2023-03-21 09:38:00
KR_11,2023-03-21 09:41:00,K_12,7,2023-03-21 09:41:00
KR_11,2023-03-21 09:45:00,K_11,8,2023-03-21 09:45:00
KR_11,2023-03-21 09:49:00,K_10,9,2023-03-21 09:49:00
KR_11,2023-03-21 09:53:00,K_9,10,2023-03-21 09:53:00
KR_11,2023-03-21 10:02:00,K_8,11,2023-03-21 10:02:00
KR_11,2023-03-21 10:06:00,K_7,12,2023-03-21 10:06:00
KR_11,2023-03-21 10:12:00,K_6,13,2023-03-21 10:12:00
KR_11,2023-03-21 10:15:00,K_5,14,2023-03-21 10:15:00
KR_11,2023-03-21 10:23:00,K_4,15,2023-03-21 10:23:00
KR_11,2023-03-21 10:27:00,K_3,16,2023-03-21 10:27:00
KR_11,2023-03-21 10:30:00,K_2,17,2023-03-21 10:30:00
KR_11,2023-03-21 10:33:00,K_1,18,2023-03-21 10:33:00
KR_12,2023-03-21 09:15:00,K_19,0,2023-03-21 09:15:00
KR_12,2023-03-21 09:22:00,K_18,1,2023-03-21 09:22:00
KR_12,2023-03-21 09:31:00,K_17,2,2023-03-21 09:31:00
KR_12,2023-03-21 09:39:00,K_16,3,2023-03-21 09:39:00
KR_12,2023-03-21 09:42:00,K_15,4,2023-03-21 09:42:00
KR_12,2023-03-21 09:46:00,K_14,5,2023-03-21 09:46:00
KR_12,2023-03-21 09:53:00,K_13,6,2023-03-21 09:53:00
KR_12,2023-03-21 09:56:00,K_12,7,2023-03-21 09:56:00
KR_12,2023-03-21 10:00:00,K_11,8,2023-03-21 10:00:00
KR_12,2023-03-21 10:04:00,K_10,9,2023-03-21 10:04:00
KR_12,2023-03-21 10:08:00,K_9,10,2023-03-21 10:08:00
KR_12,2023-03-21 10:17:00,K_8,11,2023-03-21 10:17:00
KR_12,2023-03-21 10:21:00,K_7,12,2023-03-21 10:21:00
KR_12,2023-03-21 10:27:00,K_6,13,2023-03-21 10:27:00
KR_12,2023-03-21 10:30:00,K_5,14,2023-03-21 10:30:00
KR_12,2023-03-21 10:38:00,K_4,15,2023-03-21 10:38:00
KR_12,2023-03-21 10:42:00,K_3,16,2023-03-21 10:42:00
KR_12,2023-03-21 10:45:00,K_2,17,2023-03-21 10:45:00
KR_12,2023-03-21 10:48:00,K_1,18,2023-03-21 10:48:00
KR_13,2023-03-21 09:30:00,K_19,0,2023-03-21 09:30:00
KR_13,2023-03-21 09:37:00,K_18,1,2023-03-21 09:37:00
KR_13,2023-03-21 09:46:00,K_17,2,2023-03-21 09:46:00
KR_13,2023-03-21 09:54:00,K_16,3,2023-03-21 09:54:00
KR_13,2023-03-21 09:57:00,K_15,4,2023-03-21 09:57:00
KR_13,2023-03-21 10:01:00,K_14,5,2023-03-21 10:01:00
KR_13,2023-03-21 10:08:00,K_13,6,2023-03-21 10:08:00
KR_13,2023-03-21 10:11:00,K_12,7,2023-03-21 10:11:00
KR_13,2023-03-21 10:15:00,K_11,8,2023-03-21 10:15:00
KR_13,2023-03-21 10:19:00,K_10,9,2023-03-21 10:19:00
KR_13,2023-03-21 10:23:00,K_9,10,2023-03-21 10:23:00
KR_13,2023-03-21 10:32:00,K_8,11,2023-03-21 10:32:00
KR_13,2023-03-21 10:36:00,K_7,12,2023-03-21 10:36:00
KR_13,2023-03-21 10:42:00,K_6,13,2023-03-21 10:42:00
KR_13,2023-03-21 10:45:00,K_5,14,2023-03-21 10:45:00
KR_13,2023-03-21 10:53:00,K_4,15,2023-03-21 10:53:00
KR_13,2023-03-21 10:57:00,K_3,16,2023-03-21 10:57:00
KR_13,2023-03-21 11:00:00,K_2,17,2023-03-21 11:00:00
KR_13,2023-03-21 11:03:00,K_1,18,2023-03-21 11:03:00
KR_14,2023-03-21 09:45:00,K_19,0,2023-03-21 09:45:00
KR_14,2023-03-21 09:52:00,K_18,1,2023-03-21 09:52:00
KR_14,2023-03-21 10:01:00,K_17,2,2023-03-21 10:01:00
KR_14,2023-03-21 10:09:00,K_16,3,2023-03-21 10:09:00
KR_14,2023-03-21 10:12:00,K_15,4,2023-03-21 10:12:00
KR_14,2023-03-21 10:16:00,K_14,5,2023-03-21 10:16:00
KR_14,2023-03-21 10:23:00,K_13,6,2023-03-21 10:23:00
KR_14,2023-03-21 10:26:00,K_12,7,2023-03-21 10:26:00
KR_14,2023-03-21 10:30:00,K_11,8,2023-03-21 10:30:00
KR_14,2023-03-21 10:34:00,K_10,9,2023-03-21 10:34:00
KR_14,2023-03-21 10:38:00,K_9,10,2023-03-21 10:38:00
KR_14,2023-03-21 10:47:00,K_8,11,2023-03-21 10:47:00
KR_14,2023-03-21 10:51:00,K_7,12,2023-03-21 10:51:00
KR_14,2023-03-21 10:57:00,K_6,13,2023-03-21 10:57:00
KR_14,2023-03-21 11:00:00,K_5,14,2023-03-21 11:00:00
KR_14,2023-03-21 11:08:00,K_4,15,2023-03-21 11:08:00
KR_14,2023-03-21 11:12:00,K_3,16,2023-03-21 11:12:00
KR_14,2023-03-21 11:15:00,K_2,17,2023-03-21 11:15:00
KR_14,2023-03-21 11:18:00,K_1,18,2023-03-21 11:18:00
KR_15,2023-03-21 10:00:00,K_19,0,2023-03-21 10:00:00
KR_15,2023-03-21 10:07:00,K_18,1,2023-03-21 10:07:00
KR_15,2023-03-21 10:16:00,K_17,2,2023-03-21 10:16:00
KR_15,2023-03-21 10:24:00,K_16,3,2023-03-21 10:24:00
KR_15,2023-03-21 10:27:00,K_15,4,2023-03-21 10:27:00
KR_15,2023-03-21 10:31:00,K_14,5,2023-03-21 10:31:00
KR_15,2023-03-21 10:38:00,K_13,6,2023-03-21 10:38:00
KR_15,2023-03-21 10:41:00,K_12,7,2023-03-21 10:41:00
KR_15,2023-03-21 10:45:00,K_11,8,2023-03-21 10:45:00
KR_15,2023-03-21 10:49:00,K_10,9,2023-03-21 10:49:00
KR_15,2023-03-21 10:53:00,K_9,10,2023-03-21 10:53:00
KR_15,2023-03-21 11:02:00,K_8,11,2023-03-21 11:02:00
KR_15,2023-03-21 11:06:00,K_7,12,2023-03-21 11:06:00
KR_15,2023-03-21 11:12:00,K_6,13,2023-03-21 11:12:00
KR_15,2023-03-21 11:15:00,K_5,14,2023-03-21 11:15:00
KR_15,2023-03-21 11:23:00,K_4,15,2023-03-21 11:23:00
KR_15,2023-03-21 11:27:00,K_3,16,2023-03-21 11:27:00
KR_15,2023-03-21 11:30:00,K_2,17,2023-03-21 11:30:00
KR_15,2023-03-21 11:33:00,K_1,18,2023-03-21 11:33:00
KR_16,2023-03-21 10:20:00,K_19,0,2023-03-21 10:20:00
KR_16,2023-03-21 10:27:00,K_18,1,2023-03-21 10:27:00
KR_16,2023-03-21 10:36:00,K_17,2,2023-03-21 10:36:00
KR_16,2023-03-21 10:44:00,K_16,3,2023-03-21 10:44:00
KR_16,2023-03-21 10:47:00,K_15,4,2023-03-21 10:47:00
KR_16,2023-03-21 10:51:00,K_14,5,2023-03-21 10:51:00
KR_16,2023-03-21 10:58:00,K_13,6,2023-03-21 10:58:00
KR_16,2023-03-21 11:01:00,K_12,7,2023-03-21 11:01:00
KR_16,2023-03-21 11:05:00,K_11,8,2023-03-21 11:05:00
KR_16,2023-03-21 11:09:00,K_10,9,2023-03-21 11:09:00
KR_16,2023-03-21 11:13:00,K_9,10,2023-03-21 11:13:00
KR_16,2023-03-21 11:22:00,K_8,11,2023-03-21 11:22:00
KR_16,2023-03-21 11:26:00,K_7,12,2023-03-21 11:26:00
KR_16,2023-03-21 11:32:00,K_6,13,2023-03-21 11:32:00
KR_16,2023-03-21 11:35:00,K_5,14,2023-03-21 11:35:00
KR_16,2023-03-21 11:43:00,K_4,15,2023-03-21 11:43:00
KR_16,2023-03-21 11:47:00,K_3,16,2023-03-21 11:47:00
KR_16,2023-03-21 11:50:00,K_2,17,2023-03-21 11:50:00
KR_16,2023-03-21 11:53:00,K_1,18,2023-03-21 11:53:00
KR_17,2023-03-21 10:40:00,K_19,0,2023-03-21 10:40:00
KR_17,2023-03-21 10:47:00,K_18,1,2023-03-21 10:47:00
KR_17,2023-03-21 10:56:00,K_17,2,2023-03-21 10:56:00
KR_17,2023-03-21 11:04:00,K_16,3,2023-03-21 11:04:00
KR_17,2023-03-21 11:07:00,K_15,4,2023-03-21 11:07:00
KR_17,2023-03-21 11:11:00,K_14,5,2023-03-21 11:11:00
KR_17,2023-03-21 11:18:00,K_13,6,2023-03-21 11:18:00
KR_17,2023-03-21 11:21:00,K_12,7,2023-03-21 11:21:00
KR_17,2023-03-21 11:25:00,K_11,8,2023-03-21 11:25:00
KR_17,2023-03-21 11:29:00,K_10,9,2023-03-21 11:29:00
KR_17,2023-03-21 11:33:00,K_9,10,2023-03-21 11:33:00
KR_17,2023-03-21 11:42:00,K_8,11,2023-03-21 11:42:00
KR_17,2023-03-21 11:46:00,K_7,12,2023-03-21 11:46:00
KR_17,2023-03-21 11:52:00,K_6,13,2023-03-21 11:52:00
